Location_Code,latitude,longitude,time,date,Temp,Avg_Chloro,pDA,tDA,sst,chlor_a,Pn_delicatissima,Pn_seriata,Rrs_346.0,Rrs_348.0,Rrs_351.0,Rrs_353.0,Rrs_356.0,Rrs_358.0,Rrs_361.0,Rrs_363.0,Rrs_366.0,Rrs_368.0,Rrs_371.0,Rrs_373.0,Rrs_375.0,Rrs_378.0,Rrs_380.0,Rrs_383.0,Rrs_385.0,Rrs_388.0,Rrs_390.0,Rrs_393.0,Rrs_395.0,Rrs_398.0,Rrs_400.0,Rrs_403.0,Rrs_405.0,Rrs_408.0,Rrs_410.0,Rrs_413.0,Rrs_415.0,Rrs_418.0,Rrs_420.0,Rrs_422.0,Rrs_425.0,Rrs_427.0,Rrs_430.0,Rrs_432.0,Rrs_435.0,Rrs_437.0,Rrs_440.0,Rrs_442.0,Rrs_445.0,Rrs_447.0,Rrs_450.0,Rrs_452.0,Rrs_455.0,Rrs_457.0,Rrs_460.0,Rrs_462.0,Rrs_465.0,Rrs_467.0,Rrs_470.0,Rrs_472.0,Rrs_475.0,Rrs_477.0,Rrs_480.0,Rrs_482.0,Rrs_485.0,Rrs_487.0,Rrs_490.0,Rrs_492.0,Rrs_495.0,Rrs_497.0,Rrs_500.0,Rrs_502.0,Rrs_505.0,Rrs_507.0,Rrs_510.0,Rrs_512.0,Rrs_515.0,Rrs_517.0,Rrs_520.0,Rrs_522.0,Rrs_525.0,Rrs_527.0,Rrs_530.0,Rrs_532.0,Rrs_535.0,Rrs_537.0,Rrs_540.0,Rrs_542.0,Rrs_545.0,Rrs_547.0,Rrs_550.0,Rrs_553.0,Rrs_555.0,Rrs_558.0,Rrs_560.0,Rrs_563.0,Rrs_565.0,Rrs_568.0,Rrs_570.0,Rrs_573.0,Rrs_575.0,Rrs_578.0,Rrs_580.0,Rrs_583.0,Rrs_586.0,Rrs_588.0,Rrs_613.0,Rrs_615.0,Rrs_618.0,Rrs_620.0,Rrs_623.0,Rrs_625.0,Rrs_627.0,Rrs_630.0,Rrs_632.0,Rrs_635.0,Rrs_637.0,Rrs_640.0,Rrs_641.0,Rrs_642.0,Rrs_643.0,Rrs_645.0,Rrs_646.0,Rrs_647.0,Rrs_648.0,Rrs_650.0,Rrs_651.0,Rrs_652.0,Rrs_653.0,Rrs_655.0,Rrs_656.0,Rrs_657.0,Rrs_658.0,Rrs_660.0,Rrs_661.0,Rrs_662.0,Rrs_663.0,Rrs_665.0,Rrs_666.0,Rrs_667.0,Rrs_668.0,Rrs_670.0,Rrs_671.0,Rrs_672.0,Rrs_673.0,Rrs_675.0,Rrs_676.0,Rrs_677.0,Rrs_678.0,Rrs_679.0,Rrs_681.0,Rrs_682.0,Rrs_683.0,Rrs_684.0,Rrs_686.0,Rrs_687.0,Rrs_688.0,Rrs_689.0,Rrs_691.0,Rrs_692.0,Rrs_693.0,Rrs_694.0,Rrs_696.0,Rrs_697.0,Rrs_698.0,Rrs_699.0,Rrs_701.0,Rrs_702.0,Rrs_703.0,Rrs_704.0,Rrs_706.0,Rrs_707.0,Rrs_708.0,Rrs_709.0,Rrs_711.0,Rrs_712.0,Rrs_713.0,Rrs_714.0,Rrs_717.0,Rrs_719.0
SIO,32.867,-117.257,2025-01-27T20:13:00Z,1/27/25,13.4,3.37,0.066,,13.889994621276855,0.6027705669403076,22529,20026,0.002656001,0.002801779,0.002926445,0.002839111,0.00282689,0.00306489,0.003232224,0.00325289,0.003218445,0.003112001,0.00300889,0.003179334,0.003355778,0.003063778,0.002908446,0.003175779,0.00329889,0.003273557,0.003132445,0.003108445,0.003472445,0.003586001,0.003310668,0.003060446,0.003006001,0.002930446,0.002841778,0.002825556,0.002806001,0.002799557,0.002778223,0.002747555,0.002705334,0.00269289,0.002783556,0.002805779,0.002696889,0.002657556,0.002659779,0.002658445,0.00269689,0.002731779,0.002698222,0.002669779,0.002690668,0.002704001,0.002728667,0.002753778,0.002745112,0.002705334,0.002692001,0.00270289,0.002714001,0.002739556,0.002771334,0.002776889,0.002809557,0.002859334,0.002826667,0.002791556,0.002778223,0.002740001,0.002708668,0.002694001,0.002662445,0.002570222,0.002443333,0.002324001,0.002255556,0.002243779,0.002226445,0.002197779,0.002193556,0.00219089,0.002164445,0.00211778,0.002083112,0.002040446,0.002007778,0.001967112,0.001917556,0.001867556,0.001805556,0.001750223,0.001708445,0.001668223,0.001644223,0.001613334,0.001563113,0.001503779,0.001435778,0.001353334,0.001259334,0.001171556,0.00109089,0.001010223,0.000930446,0.000872001,0.000352223,0.000340668,0.00032289,0.000299556,0.00029089,0.000286668,0.000275556,0.000265334,0.000265112,0.000263556,0.000272223,0.000276667,0.000275112,0.000274223,0.000273778,0.000283335,0.000284446,0.00028489,0.000280668,0.000265334,0.000253112,0.000243779,0.000243112,0.000242446,0.000245557,0.000242001,0.000238223,0.000230001,0.000222445,0.000215555,0.000209334,0.00020689,0.000209334,0.000215334,0.000223779,0.000230001,0.000236,0.00024289,0.00024889,0.000253112,0.000261113,0.000269112,0.000276668,0.000283113,0.000282446,0.000277335,0.000270001,0.000259112,0.000240001,0.000224667,0.000212667,0.00021689,0.000226001,0.000229557,0.000226667,0.000208445,0.000194445,0.000188445,0.000187778,0.000192001,0.000193778,0.000196445,0.000194001,0.00019489,0.000196668,0.000194889,0.000191334,0.000183556,0.000175557,0.000168,0.000163112,0.000153334,8.911183977033943e-05,1.7334190488327295e-05
SIO,32.867,-117.257,2025-02-03T19:57:00Z,2/3/25,14,6.16,0,,,0.41806724667549133,6258,626,0.005253429,0.005201144,0.005085144,0.004874287,0.004794287,0.005080287,0.005206858,0.005159144,0.005045715,0.004847716,0.004710572,0.00487943,0.005069144,0.004722286,0.004545716,0.004955143,0.005219143,0.005024287,0.0046,0.004516286,0.004947715,0.004980287,0.004509143,0.004099145,0.004002573,0.003930572,0.003821715,0.003760858,0.003684572,0.003638858,0.003592001,0.003541144,0.003505429,0.003534287,0.00365943,0.003672001,0.003522572,0.003463715,0.003453143,0.003395429,0.003414859,0.003498286,0.003488573,0.003443715,0.003429429,0.003450572,0.003488,0.003469144,0.003436572,0.003380572,0.003333715,0.003342001,0.00335543,0.003365144,0.00337743,0.003354001,0.003378573,0.003432572,0.003368858,0.003312572,0.003269429,0.003204287,0.003163144,0.00312943,0.00305543,0.002934287,0.002792286,0.002641715,0.002544858,0.002532,0.002513715,0.002450001,0.002431144,0.002400859,0.002338001,0.002276859,0.002234573,0.00217343,0.002130573,0.002078001,0.002010001,0.001925429,0.001851144,0.001794001,0.001742001,0.001703429,0.001671144,0.001625715,0.001554001,0.001483429,0.001413144,0.001338572,0.001242858,0.001151429,0.001070858,0.000977144,0.000870572,0.000756858,0.000333715,0.000314,0.000288,0.000264287,0.000264858,0.000253716,0.000226573,0.000217143,0.000226858,0.00023143,0.000232,0.000232001,0.000236573,0.000235144,0.000235716,0.000232573,0.000228286,0.000223429,0.00021543,0.000209144,0.000200286,0.000194001,0.000189715,0.000189715,0.000196001,0.000195144,0.000196858,0.000192572,0.000183429,0.000179143,0.000176573,0.000169716,0.000170859,0.000172858,0.000178572,0.000181144,0.000187144,0.000192287,0.000192858,0.000194572,0.000197143,0.000200287,0.000206001,0.000210286,0.000210001,0.000207144,0.000198001,0.000180573,0.000156858,0.000134001,0.000120286,0.000125429,0.00013343,0.000136858,0.000130287,0.000112858,0.000109715,0.000109429,0.000111144,0.000116001,0.000118573,0.000125715,0.000130287,0.000134286,0.000138858,0.000136287,0.000134858,0.000134287,0.000129429,0.000126287,0.000122858,0.000106287,3.714327249326743e-05,-2.60E-05
SIO,32.867,-117.257,2025-02-10T19:58:00Z,2/10/25,14.1,3.35,0,,14.364437103271484,0.7995909452438354,2503,1252,-0.000996443,-0.000522222,-0.000272666,-0.000223554,-4.40E-05,0.000339334,0.000629334,0.000779112,0.000932001,0.00094689,0.00092089,0.001229557,0.00143689,0.001156889,0.001171778,0.001614445,0.001841556,0.001838223,0.001702001,0.00173689,0.00220689,0.002329112,0.002021779,0.001811779,0.001859778,0.001848001,0.00183489,0.001884223,0.001878223,0.001910889,0.001931334,0.001942,0.001979334,0.002015112,0.002168668,0.002228223,0.002142445,0.002148001,0.002171779,0.002178668,0.002260668,0.002360223,0.002387112,0.002384223,0.002427778,0.002459779,0.002511335,0.002532667,0.002543335,0.002512668,0.002511779,0.002546223,0.002558223,0.002598001,0.002652002,0.002670223,0.002738223,0.002811778,0.002763778,0.002722223,0.002714445,0.002697779,0.002685334,0.00270489,0.00270889,0.002648224,0.002554889,0.002450223,0.002393334,0.002411112,0.002426001,0.002411779,0.002406223,0.002395557,0.002355334,0.002313334,0.002290668,0.002250446,0.002226223,0.002197335,0.002146,0.002081333,0.00201889,0.001958,0.001921557,0.001909556,0.001894223,0.001839556,0.001779779,0.001706445,0.001619556,0.001506446,0.001384445,0.001282889,0.001192445,0.001118,0.001024445,0.000928001,0.000239556,0.000225779,0.000205112,0.000178668,0.000169556,0.000140668,0.000111334,0.000111112,0.000127334,0.000146223,0.000164224,0.00016489,0.000162667,0.000163112,0.000168223,0.00017689,0.000177335,0.000178001,0.000164668,0.000156445,0.00014689,0.000134223,0.000132223,0.000133335,0.000134889,0.00012889,0.000121557,0.000104001,8.733404683880508e-05,7.822323095751926e-05,6.844558811280876e-05,6.37790362816304e-05,6.333448982331902e-05,6.333407509373501e-05,7.044482481433079e-05,7.666730380151421e-05,8.444529521511868e-05,8.71121883392334e-05,9.266701090382412e-05,9.822307038120925e-05,0.000101334,0.000106667,0.000113556,0.000116668,0.00011489,0.000108446,9.466832125326619e-05,6.889013457112014e-05,2.9778315365547314e-05,-6.66E-07,-2.02E-05,-2.89E-06,2.1111634850967675e-05,4.2889681935776025e-05,5.400015288614668e-05,4.622340202331543e-05,4.1111889004241675e-05,4.222285497235134e-05,4.800036549568176e-05,5.666746073984541e-05,6.266766285989434e-05,7.511136936955154e-05,7.777826976962388e-05,8.777818584349006e-05,9.644486999604851e-05,0.000100668,0.000104001,0.000104223,0.000102668,0.000101334,9.955713903764263e-05,7.644543802598491e-05,-2.62E-05,-8.71E-05
SIO,32.867,-117.257,2025-02-18T20:11:00Z,2/18/25,15,4.02,2.196,,14.332216262817383,0.5441471934318542,23780,115148,0.001743111,0.001942223,0.002072223,0.002046223,0.002123334,0.002465556,0.002667334,0.002725778,0.002746223,0.002678889,0.002623334,0.002830223,0.00304689,0.00281889,0.002735112,0.003075112,0.003289556,0.003242667,0.003057779,0.003073335,0.003478446,0.003569334,0.003262667,0.003016223,0.002994223,0.002957335,0.002916001,0.002917779,0.00291089,0.002927334,0.002914223,0.002901778,0.00290889,0.002942,0.003075334,0.003118668,0.003020667,0.002997779,0.003010223,0.003019112,0.003085112,0.003153334,0.003151778,0.003154667,0.003197556,0.003233335,0.003284668,0.00331089,0.003309334,0.003304445,0.003319556,0.003345112,0.003369556,0.003401778,0.003421112,0.003408667,0.003434001,0.003463113,0.003400001,0.003335112,0.003291556,0.003242668,0.003204,0.003193111,0.003151779,0.003043556,0.00289489,0.002748001,0.002661778,0.002649112,0.002639112,0.002607779,0.002597556,0.002583556,0.002540446,0.002483556,0.002438001,0.002381778,0.00233,0.00228489,0.002218668,0.002139112,0.002068667,0.002001779,0.001953778,0.001919334,0.001898446,0.001850889,0.001792668,0.001738668,0.00167489,0.001587556,0.001479112,0.00136689,0.001254001,0.001142668,0.00104089,0.00096489,0.000359778,0.000342001,0.000327779,0.000305334,0.00030089,0.000296668,0.000287334,0.000282667,0.000281112,0.000280001,0.000281334,0.000277112,0.000273334,0.000268445,0.000269556,0.000280445,0.000283112,0.000287779,0.000280223,0.000272223,0.000258223,0.000247334,0.000242001,0.000236445,0.000239112,0.000233557,0.000225334,0.000213556,0.00020089,0.000190001,0.00018489,0.000179112,0.000178223,0.00017489,0.000178223,0.00017689,0.000175112,0.00017689,0.000178668,0.000179112,0.000181112,0.000183111,0.000186223,0.000188223,0.000186446,0.000184001,0.000179112,0.000174001,0.000162445,0.000155557,0.000152001,0.000160223,0.000170223,0.000174222,0.000173334,0.000157556,0.000149334,0.000148223,0.000146668,0.000156446,0.000159334,0.000164668,0.000162446,0.000164224,0.000165335,0.00016489,0.000163334,0.000156001,0.000151334,0.000146223,0.000142223,0.000134001,6.377821409842e-05,-4.67E-06
SIO,32.867,-117.257,2025-02-24T20:39:00Z,2/24/25,15.6,2.14,0,,15.137771606445312,0.5441471934318542,5632,626,0.001743111,0.001942223,0.002072223,0.002046223,0.002123334,0.002465556,0.002667334,0.002725778,0.002746223,0.002678889,0.002623334,0.002830223,0.00304689,0.00281889,0.002735112,0.003075112,0.003289556,0.003242667,0.003057779,0.003073335,0.003478446,0.003569334,0.003262667,0.003016223,0.002994223,0.002957335,0.002916001,0.002917779,0.00291089,0.002927334,0.002914223,0.002901778,0.00290889,0.002942,0.003075334,0.003118668,0.003020667,0.002997779,0.003010223,0.003019112,0.003085112,0.003153334,0.003151778,0.003154667,0.003197556,0.003233335,0.003284668,0.00331089,0.003309334,0.003304445,0.003319556,0.003345112,0.003369556,0.003401778,0.003421112,0.003408667,0.003434001,0.003463113,0.003400001,0.003335112,0.003291556,0.003242668,0.003204,0.003193111,0.003151779,0.003043556,0.00289489,0.002748001,0.002661778,0.002649112,0.002639112,0.002607779,0.002597556,0.002583556,0.002540446,0.002483556,0.002438001,0.002381778,0.00233,0.00228489,0.002218668,0.002139112,0.002068667,0.002001779,0.001953778,0.001919334,0.001898446,0.001850889,0.001792668,0.001738668,0.00167489,0.001587556,0.001479112,0.00136689,0.001254001,0.001142668,0.00104089,0.00096489,0.000359778,0.000342001,0.000327779,0.000305334,0.00030089,0.000296668,0.000287334,0.000282667,0.000281112,0.000280001,0.000281334,0.000277112,0.000273334,0.000268445,0.000269556,0.000280445,0.000283112,0.000287779,0.000280223,0.000272223,0.000258223,0.000247334,0.000242001,0.000236445,0.000239112,0.000233557,0.000225334,0.000213556,0.00020089,0.000190001,0.00018489,0.000179112,0.000178223,0.00017489,0.000178223,0.00017689,0.000175112,0.00017689,0.000178668,0.000179112,0.000181112,0.000183111,0.000186223,0.000188223,0.000186446,0.000184001,0.000179112,0.000174001,0.000162445,0.000155557,0.000152001,0.000160223,0.000170223,0.000174222,0.000173334,0.000157556,0.000149334,0.000148223,0.000146668,0.000156446,0.000159334,0.000164668,0.000162446,0.000164224,0.000165335,0.00016489,0.000163334,0.000156001,0.000151334,0.000146223,0.000142223,0.000134001,6.377821409842e-05,-4.67E-06
SIO,32.867,-117.257,2025-03-04T20:19:00Z,3/4/25,15,2.87,0,,14.555548667907715,0.936645508,9387,0,0.002017778,0.002136446,0.002227556,0.002181333,0.002220446,0.002480446,0.002655112,0.002744667,0.002715556,0.002634446,0.002595779,0.002789112,0.003011334,0.002806001,0.002702223,0.003012001,0.003206001,0.003164668,0.002990667,0.002978001,0.003328889,0.00341489,0.003126223,0.002888667,0.002859334,0.002822001,0.002781113,0.002778445,0.002760445,0.002764223,0.002765556,0.002758445,0.002741112,0.002764001,0.002874668,0.002913557,0.002826445,0.002803557,0.002813556,0.002818,0.002862001,0.002913334,0.002913113,0.002917779,0.002939779,0.002956445,0.002985334,0.00300489,0.002997556,0.002982001,0.002996445,0.003023556,0.00304289,0.003076002,0.003106445,0.0031,0.003125557,0.003172223,0.003136222,0.003104668,0.003093779,0.003067113,0.003046889,0.003041112,0.003025779,0.002953779,0.002847334,0.002740889,0.002688001,0.002696224,0.002700001,0.002687334,0.002681112,0.002677778,0.002647556,0.002603334,0.002582223,0.002543557,0.002506667,0.002467557,0.002412001,0.00235489,0.002299112,0.002237334,0.002194001,0.002172223,0.002154222,0.002115112,0.002064668,0.002014223,0.001952223,0.00186689,0.001765112,0.001656,0.001541334,0.001422667,0.001308001,0.001215779,0.000517557,0.000505334,0.000489557,0.000468445,0.00045889,0.000459556,0.000463334,0.000456668,0.000444223,0.000434445,0.000428668,0.00042289,0.000420668,0.000421334,0.000424223,0.000432223,0.000432445,0.000429556,0.00042089,0.000409334,0.000397779,0.000389112,0.000384,0.000378889,0.000377334,0.000367112,0.000360223,0.000349113,0.000337112,0.000329779,0.000321556,0.000320445,0.000321112,0.000322223,0.000328223,0.000333557,0.000338667,0.000348001,0.000355556,0.000362445,0.000369335,0.000374667,0.000382445,0.000387556,0.000388223,0.000384223,0.000378889,0.000372223,0.000370001,0.000374223,0.000376668,0.000381556,0.000377335,0.00035889,0.00033689,0.000305779,0.00028489,0.000273334,0.000271778,0.000270889,0.000269778,0.000270445,0.000267112,0.000264446,0.000264001,0.000258889,0.000252001,0.000244001,0.000235111,0.000229334,0.000225556,0.000212,0.000130667,4.2000992834800854e-05
SIO,32.867,-117.257,2025-03-10T19:13:00Z,3/10/25,13.4,2.78,0,,14.087772369384766,4.035882949829102,12516,2503,0.002104667,0.002288445,0.002417556,0.002382445,0.002370223,0.002564445,0.002727557,0.002810446,0.002809111,0.002686222,0.002542889,0.00264289,0.002811779,0.002582668,0.002382223,0.002537112,0.002640223,0.002639112,0.002518223,0.002472445,0.00279489,0.002936001,0.002704445,0.002475779,0.002418,0.002362668,0.002292223,0.002257779,0.002213779,0.002183334,0.002140445,0.002101112,0.002065556,0.002023112,0.002067334,0.002090001,0.002004224,0.001964224,0.001961334,0.001970667,0.002009778,0.002013779,0.001971779,0.001955335,0.001965779,0.001968889,0.001983556,0.001995112,0.00197689,0.001989334,0.002036667,0.002065112,0.002093112,0.002125334,0.002151335,0.002150667,0.002180223,0.002223334,0.002199778,0.00219089,0.00220489,0.002213112,0.002240667,0.002298223,0.002353556,0.002351112,0.002334223,0.002326223,0.002343557,0.002398001,0.002455112,0.002486445,0.002528889,0.002579334,0.002607334,0.00261,0.002624223,0.002633556,0.002648001,0.002658668,0.002653779,0.002632889,0.002611556,0.002597112,0.002596668,0.002603112,0.002615112,0.002608002,0.002582668,0.002552668,0.002506445,0.00241889,0.002307112,0.002187779,0.002056224,0.001916001,0.001782001,0.001662446,0.000752001,0.000727112,0.000703112,0.000672001,0.000655779,0.000644001,0.000634889,0.000625779,0.000612445,0.000598223,0.000593112,0.00058489,0.000581112,0.000576001,0.000574667,0.000584223,0.000586445,0.000585556,0.000576445,0.000563557,0.000547557,0.000532668,0.000521112,0.000506445,0.000499557,0.000488667,0.000476223,0.000461779,0.000446001,0.000435334,0.000431334,0.000433112,0.000442445,0.00045289,0.000471112,0.000489334,0.00051089,0.000537556,0.000564223,0.000591779,0.000617779,0.000640223,0.000662668,0.000678223,0.000687778,0.000690668,0.000685112,0.000673334,0.000652668,0.000633779,0.000614889,0.000607112,0.000599335,0.000580668,0.000554223,0.000515779,0.000485779,0.000468445,0.000455334,0.000449779,0.00043889,0.000429557,0.000416668,0.000408445,0.000399557,0.000389779,0.000378667,0.000364223,0.000351556,0.000338668,0.000328667,0.000310445,0.000212001,0.000115778
SIO,32.867,-117.257,2025-03-17T18:50:00Z,3/17/25,15.1,2.59,0.021,,14.61888313293457,1.292693018913269,0,1877,0.000767556,0.000949334,0.001090445,0.001057112,0.001087334,0.001389112,0.001618445,0.001724446,0.001753334,0.001668668,0.001595779,0.001794223,0.002048001,0.001856445,0.001725779,0.002047334,0.002277556,0.002272446,0.002120001,0.002114668,0.002518445,0.00265889,0.00239489,0.002159778,0.002141556,0.002131778,0.002117112,0.002118445,0.002113334,0.002134223,0.002132224,0.002130667,0.002141778,0.002150445,0.002244445,0.002299779,0.002228445,0.002217556,0.002243335,0.00225889,0.002312223,0.002340889,0.002314446,0.002315334,0.002346001,0.00237289,0.002416001,0.002435112,0.002433334,0.002476,0.002546445,0.002592445,0.002631112,0.002677557,0.00270889,0.002704001,0.002744001,0.002797556,0.002761779,0.002739112,0.002738445,0.002720446,0.00271289,0.002735557,0.002733779,0.002660223,0.002555557,0.002458445,0.002404445,0.002409334,0.002427112,0.002422445,0.002423779,0.002437112,0.002429557,0.002402223,0.002388224,0.002363112,0.002344223,0.002322,0.002276667,0.002208668,0.002141334,0.00208489,0.002045111,0.002020223,0.002003779,0.001968667,0.001923112,0.00188089,0.001829334,0.001740667,0.001633557,0.00152289,0.001404223,0.001283779,0.001176667,0.001096,0.0004,0.000383556,0.000367779,0.000347334,0.000336668,0.000335335,0.000338667,0.000339112,0.000330002,0.000319778,0.000315334,0.000310668,0.000306001,0.000301778,0.000304223,0.000314222,0.000321779,0.000329112,0.000322445,0.000311556,0.000297556,0.000283111,0.00027489,0.000268667,0.000265778,0.000256446,0.000245778,0.000229112,0.000214445,0.000203335,0.000197112,0.000196223,0.000197779,0.000198001,0.000205556,0.000211779,0.000218445,0.000225779,0.000236668,0.000246445,0.000253779,0.000262445,0.000269112,0.000274223,0.000276667,0.000272445,0.000267778,0.000263334,0.000256224,0.000257112,0.000255779,0.00026289,0.000267112,0.000260445,0.000249779,0.000223778,0.000203779,0.000197112,0.000195556,0.000201112,0.000202223,0.000204223,0.000199779,0.000198445,0.000198224,0.000194001,0.000190001,0.00018089,0.000175557,0.000170668,0.000170001,0.000162002,9.000094723887742e-05,1.6445086657768115e-05
SIO,32.867,-117.257,2025-03-24T19:10:00Z,3/24/25,16,19.06,1.34,,15.33443832397461,0.5464872717857361,9387,242811,0.001371779,0.001619334,0.001902445,0.001950445,0.001978223,0.00227889,0.002507556,0.002666223,0.002729333,0.002692889,0.002651779,0.002863334,0.003088223,0.002903112,0.002808222,0.003089556,0.003274446,0.003326222,0.003237556,0.003258445,0.003622668,0.003762223,0.003555779,0.003370667,0.003355334,0.003327779,0.00330289,0.003322223,0.003343557,0.003379334,0.00338689,0.003385112,0.003391556,0.003412,0.003494668,0.00353689,0.003478446,0.003474223,0.003499112,0.003517334,0.003571334,0.003584445,0.00355089,0.003556001,0.003599779,0.003628445,0.003670223,0.003697556,0.003704001,0.003749557,0.003821778,0.003857779,0.003876001,0.003909334,0.003958001,0.003981556,0.004039334,0.004090667,0.004054667,0.004021112,0.003998001,0.003950223,0.003897334,0.003843556,0.003768445,0.003626667,0.003425556,0.00323489,0.003116001,0.003087778,0.003081334,0.00306089,0.003049112,0.003046001,0.003018667,0.002962445,0.002918445,0.002865556,0.002805112,0.002736223,0.002658668,0.002554445,0.002447334,0.002360001,0.002287556,0.002240223,0.002196001,0.002129556,0.002056001,0.001984223,0.001899112,0.001775556,0.001642223,0.001512223,0.001379334,0.001241556,0.001119556,0.001023113,0.000312001,0.000300001,0.00028489,0.000261778,0.00024889,0.000247779,0.000260001,0.000258667,0.000242,0.000231779,0.000234445,0.000239778,0.00023689,0.000229779,0.000231112,0.000235334,0.000241112,0.000247778,0.000246223,0.000238223,0.000228667,0.000212223,0.000201112,0.000196223,0.000192889,0.000186001,0.000178445,0.000167779,0.000156,0.000149556,0.000144001,0.000142667,0.000143112,0.000144223,0.000150001,0.000154001,0.00015289,0.000153334,0.000155112,0.000158445,0.000165111,0.000169334,0.000174445,0.000178001,0.000176223,0.00016889,0.00016689,0.000167112,0.000167112,0.000179557,0.000183557,0.000187557,0.000184446,0.000174668,0.000166668,0.000151779,0.000142001,0.000131334,0.000127334,0.000128001,0.00012689,0.000130001,0.000126,0.000122668,0.000119557,0.000115335,0.000113779,0.000108224,0.000103334,0.000100445,9.888948989100754e-05,8.97782520041801e-05,6.755607319064438e-05,5.311187851475552e-05
SIO,32.867,-117.257,2025-03-31T19:40:00Z,3/31/25,14,9.94,1.072,,15.07443904876709,1.786317229270935,3755,169592,0.001991335,0.00218489,0.002330223,0.002384223,0.002505556,0.002774667,0.002899335,0.003005112,0.003055557,0.003052001,0.003081556,0.003296001,0.00348689,0.003298445,0.003216445,0.003507112,0.003688445,0.003646001,0.003500667,0.00351289,0.003830001,0.003889334,0.003652224,0.003469112,0.003445557,0.003373556,0.003315557,0.003300667,0.003275556,0.003270223,0.003244446,0.003226223,0.003220667,0.003250889,0.003358445,0.003362001,0.003272444,0.003252668,0.00325689,0.003247778,0.003276223,0.003324445,0.003327557,0.003308889,0.003314001,0.003311778,0.003317556,0.003312001,0.003306222,0.003279112,0.003282445,0.003306446,0.003317556,0.003335334,0.003355112,0.003356446,0.003381556,0.003416223,0.003378667,0.003344667,0.003326889,0.003323556,0.003312445,0.003322223,0.003311557,0.003254222,0.003159112,0.003058446,0.003012445,0.003022445,0.003029556,0.003033334,0.00304089,0.003046001,0.003030223,0.002998223,0.002988001,0.002956889,0.00293689,0.002917112,0.002882889,0.002810001,0.002753334,0.002705779,0.002673112,0.002656889,0.002641557,0.002603334,0.002576667,0.002525557,0.002456445,0.002356001,0.00223089,0.002089334,0.001944668,0.001794445,0.001661557,0.001551112,0.000684445,0.000673335,0.000651112,0.000620001,0.000607112,0.000595779,0.00060089,0.000587557,0.00057689,0.00057089,0.000553334,0.000541335,0.000537779,0.000534667,0.000534001,0.000542668,0.000543779,0.000544445,0.000531556,0.000519779,0.000505334,0.00048978,0.000482223,0.000470223,0.000456668,0.000440667,0.000424445,0.000403557,0.000389112,0.000378001,0.000368001,0.000363112,0.000363112,0.000363556,0.000379334,0.000387334,0.000398,0.000410224,0.000423557,0.000438001,0.00045089,0.000463556,0.000472668,0.000479778,0.000480223,0.000478668,0.00047489,0.000471334,0.000462001,0.000464667,0.000462001,0.00046289,0.000461779,0.000441779,0.00041489,0.000376889,0.000345112,0.000330223,0.000325112,0.000321111,0.000319334,0.000316889,0.000310223,0.000304445,0.000301556,0.00029489,0.00028889,0.000280001,0.000268223,0.000260668,0.00025489,0.000242667,0.000151778,5.8001114666694775e-05
SIO,32.867,-117.257,2025-04-07T19:30:00Z,4/7/25,15.3,20.38,2.024,,15.03221607208252,0.8469250798225403,20025,17522,0.003024001,0.003241001,0.003475001,0.003518751,0.003577,0.003811501,0.003989501,0.004146501,0.004228001,0.004181501,0.004159251,0.004366752,0.004520751,0.004302001,0.004228502,0.004529001,0.004672251,0.004609751,0.00449975,0.004551251,0.004857001,0.004913751,0.004671501,0.004471251,0.004436001,0.004362751,0.004277001,0.004252501,0.004238751,0.004240501,0.004222251,0.004193001,0.004186251,0.004219251,0.004317251,0.00430075,0.004193,0.004158001,0.004158751,0.004153251,0.004177001,0.00423475,0.0042545,0.004230001,0.004234501,0.004228501,0.004255001,0.00426375,0.00425475,0.004209251,0.004189751,0.004208501,0.004197501,0.004215751,0.004249251,0.004251001,0.004279001,0.004283251,0.004203251,0.004131251,0.004066501,0.003997251,0.003936251,0.003895751,0.003821251,0.003669251,0.003471251,0.003277501,0.003158001,0.00312875,0.003118502,0.003093001,0.0030815,0.003066001,0.003021751,0.00296675,0.002915501,0.002870001,0.002829501,0.002780751,0.002707501,0.002611501,0.002523001,0.002442751,0.002390001,0.002351001,0.002322251,0.002262501,0.002194001,0.002126251,0.002035751,0.001906751,0.0017525,0.001611001,0.001473251,0.001336501,0.001224501,0.001149751,0.000351501,0.000343751,0.000334,0.000306,0.000292251,0.000279251,0.00028,0.000282001,0.000270001,0.000262251,0.000259001,0.000252752,0.000251751,0.000248751,0.000252501,0.000271501,0.000281501,0.000291251,0.000287751,0.000277501,0.000265501,0.00025575,0.000250001,0.000244001,0.00023725,0.0002275,0.000212501,0.000195251,0.000182251,0.000169501,0.000161251,0.000157501,0.000158251,0.00015675,0.000162001,0.00016275,0.000164751,0.000169751,0.0001775,0.000184501,0.000187251,0.0001935,0.0001975,0.000199001,0.000198002,0.000194251,0.0001895,0.000191001,0.000189001,0.000196501,0.000201501,0.000208001,0.000213751,0.000207501,0.000198251,0.000177501,0.000162,0.000159251,0.000161501,0.000172751,0.000173251,0.000177751,0.000169251,0.000168,0.000167751,0.000165251,0.000163501,0.000158251,0.0001525,0.00014875,0.000145751,0.000141251,7.725134491920471e-05,1.5251338481903076e-05
